 , ,A1S1 Accuracy,A1S2 Accuracy,A2S1 Accuracy,A2S2 Accuracy,A3S1 Accuracy,A3S2 Accuracy,A4S1 Accuracy,A4S2 Accuracy,A5S1 Accuracy,A5S2 Accuracy,A6S1 Accuracy,A6S2 Accuracy,A1S1 AUROC,A1S2 AUROC,A2S1 AUROC,A2S2 AUROC,A3S1 AUROC,A3S2 AUROC,A4S1 AUROC,A4S2 AUROC,A5S1 AUROC,A5S2 AUROCA6S1 AUROCA6S2 AUROC
Train 1,Method 1,81.51,59.709999999999994,95.23,82.36,94.62,81.69,91.46,80.23,86.03,72.55,86.19,72.52,0.9435321264862119,0.7766073288660533,0.9878983592439338,0.8574637090962208,0.9883267774425095,0.8660384338799335,0.9290763264938614,0.8758933698969561,0.8663091903937655,0.6596714543752116,0.8662881729528303,0.674656128111451
Train 1,Method 2,84.99069967091143,66.73343826012305,97.42452425239662,79.09572184861926,97.75361282014595,79.36757762197739,91.18614966375733,80.54084990699671,83.0447846616111,65.37415939333238,83.14494205179568,83.14494205179568,0.9266511017424832,0.7408340740348116,0.9984933690229129,0.8625975823231932,0.9990709802674408,0.8828596326528393,0.9644207187794327,0.9029960950082158,0.9385123911202803,0.6932707610469849,0.9448419061035161,0.7143344168640738
Train 2,Method 1,48.99,48.17,65.78,59.870000000000005,71.64,59.89,74.26,68.46,77.14,67.93,78.01,69.58,0.5328943149568333,0.4998629111979974,0.7436826041850875,0.6361937456006985,0.8217402954475698,0.6456822834269519,0.6576860864035856,0.6764118360671092,0.755260205742239,0.7151456159636118,0.7572268441389095,0.7347932423889187
Train 2,Method 2,46.290050590219224,55.22765598650927,51.9814502529511,45.44688026981451,60.30073074761102,45.23608768971332,63.89825744800449,64.86790331646992,67.95952782462057,69.78639685216413,69.19617762788083,69.19617762788083,0.4021890976965348,0.4503023631747889,0.6541330039294844,0.5036324972621067,0.7923079269486278,0.5234022524261149,0.6182069362952138,0.6914331221078388,0.7364136324067929,0.8042744360628362,0.7462108429620952,0.826349273600624
